date,大盤_開盤價,大盤_最高價,大盤_最低價,大盤_收盤價,大盤_成交量,大盤_SMA5,大盤_SMA10
'2015/12/14 00:00,8058.67,8068.98,7980.59,8040.16,74655716035,8189.14,8317.533
'2015/12/15 00:00,8074.48,8140.06,8073.35,8073.35,72329050815,8135.038,8278.538
'2015/12/16 00:00,8144.03,8204.2,8121.06,8184.66,88126154470,8126.046,8251.264
'2015/12/17 00:00,8214.62,8319.67,8214.62,8319.67,91678331370,8146.746,8237.625
'2015/12/18 00:00,8272.41,8317.48,8241.32,8257.32,82922514915,8175.032,8223.497
'2015/12/21 00:00,8228.05,8289.59,8191.53,8282.17,77013835905,8223.434,8206.287
'2015/12/22 00:00,8283.03,8316.44,8261.72,8292.74,76859440490,8267.312,8201.175
'2015/12/23 00:00,8296.58,8359.25,8296.58,8315.7,74069610695,8293.52,8209.783
'2015/12/24 00:00,8351.2,8393.41,8324.36,8324.36,61296245190,8294.458,8220.602
'2015/12/25 00:00,8328.94,8364.3,8320.1,8363.28,40000380615,8315.65,8245.341
'2015/12/28 00:00,8374.18,8394.6,8358.49,8358.49,45650576660,8330.914,8277.174
'2015/12/29 00:00,8349.27,8351.16,8286.84,8293.91,52480174735,8331.148,8299.23
'2015/12/30 00:00,8313.37,8342.34,8262.52,8279.99,53245687490,8324.006,8308.763
'2015/12/31 00:00,8273.77,8338.06,8258.73,8338.06,47878914680,8326.746,8310.602
'2016/01/04 00:00,8315.79,8326.33,8109.09,8114.26,76003418070,8276.942,8296.296
'2016/01/05 00:00,8105,8142.64,8055.96,8075.11,80050000240,8220.266,8275.59
'2016/01/06 00:00,8064.25,8076.54,7948.43,7990.39,98454165420,8159.562,8245.355
'2016/01/07 00:00,7963.24,7980.5,7770.16,7852.06,1.16775E+11,8073.976,8198.991
'2016/01/08 00:00,7811.2,7906.55,7788.71,7893.97,91342289185,7985.158,8155.952
'2016/01/11 00:00,7855.8,7855.8,7726.22,7788.42,84833860280,7919.99,8098.466
'2016/01/12 00:00,7807.93,7851.81,7732.11,7768.45,86086689580,7858.658,8039.462
'2016/01/13 00:00,7799.56,7865.98,7786.33,7824.61,74273684610,7825.502,7992.532
'2016/01/14 00:00,7752.09,7752.09,7662.34,7742.88,81371943440,7803.666,7938.821
'2016/01/15 00:00,7809,7842.34,7708.66,7762.01,89991218550,7777.274,7881.216
'2016/01/18 00:00,7678.67,7834.25,7627.89,7811.18,80966278330,7781.826,7850.908
'2016/01/19 00:00,7816.45,7854.88,7786.77,7854.88,73441846290,7799.112,7828.885
'2016/01/20 00:00,7835.17,7835.17,7687.6,7699.12,88262886490,7774.014,7799.758
'2016/01/21 00:00,7713.17,7748.37,7664.01,7664.01,72799057330,7758.24,7780.953
'2016/01/22 00:00,7729.01,7774.12,7706.14,7756.18,68957397510,7757.074,7767.174
'2016/01/25 00:00,7813.73,7899.66,7813.73,7894.15,69141748050,7773.668,7777.747
'2016/01/26 00:00,7832.1,7848.63,7799.58,7828.67,61543218535,7768.426,7783.769
'2016/01/27 00:00,7863.66,7888.63,7830.33,7849.83,69294183775,7798.568,7786.291
'2016/01/28 00:00,7825.22,7921.06,7821.12,7905.1,78771431370,7846.786,7802.513
'2016/01/29 00:00,7880.78,8080.6,7876.82,8080.6,1.11174E+11,7911.67,7834.372
'2016/01/30 00:00,8107.23,8149.5,8106.63,8145.21,61739383965,7961.882,7867.775
'2016/02/01 00:00,8164.24,8166.8,8110.87,8156.96,83232527690,8027.54,7897.983
'2016/02/02 00:00,8141.52,8156.25,8091.14,8131.24,72985989320,8083.822,7941.195
'2016/02/03 00:00,8117.22,8117.22,8036.6,8063,77596132105,8115.402,7981.094
'2016/02/15 00:00,7976.65,8074.8,7953.99,8066.51,87982473705,8112.584,8012.127
'2016/02/16 00:00,8090.91,8227.19,8090.91,8212.07,90478245625,8125.956,8043.919
'2016/02/17 00:00,8240.73,8253.8,8196.13,8214.25,84066715490,8137.414,8082.477
'2016/02/18 00:00,8261.74,8337.97,8261.74,8314.67,94048917940,8174.1,8128.961
'2016/02/19 00:00,8291.83,8325.04,8280.39,8325.04,75160310360,8226.508,8170.955
'2016/02/22 00:00,8315.79,8396.62,8296.18,8326.68,75093456880,8278.542,8195.563
'2016/02/23 00:00,8333.59,8361.79,8311.94,8334.64,78417628380,8303.056,8214.506
'2016/02/24 00:00,8332.66,8382.25,8264.39,8282.86,72275672195,8316.778,8227.096
'2016/02/25 00:00,8304.18,8388.63,8304.18,8365.86,84522903525,8327.016,8250.558
'2016/02/26 00:00,8380.53,8432.74,8347.8,8411.16,81614440825,8344.24,8285.374
'2016/03/01 00:00,8381.38,8489.01,8378.06,8485.69,90698375710,8376.042,8327.292
'2016/03/02 00:00,8544.66,8586.25,8540.17,8544.05,1.00941E+11,8417.924,8360.49
'2016/03/03 00:00,8569.05,8630.77,8561.74,8611.79,1.00492E+11,8483.71,8400.244
'2016/03/04 00:00,8611.37,8648.94,8584.06,8643.55,93492169905,8539.248,8433.132
'2016/03/07 00:00,8656.74,8727.88,8632.21,8659.55,96992103735,8588.926,8466.583
'2016/03/08 00:00,8655.86,8668.51,8575.7,8664.31,1.05452E+11,8624.65,8500.346
'2016/03/09 00:00,8649.1,8657.17,8588.41,8634.11,86630175485,8642.662,8530.293
'2016/03/10 00:00,8633.66,8680.43,8614.97,8660.7,85410424400,8652.444,8568.077
'2016/03/11 00:00,8663.29,8707.97,8640.96,8706.14,88030796940,8664.962,8602.105
'2016/03/14 00:00,8746.48,8777.05,8739.57,8747.9,1.00023E+11,8682.632,8635.779
'2016/03/15 00:00,8745.57,8759.94,8589.41,8611.18,1.15523E+11,8672.006,8648.328
'2016/03/16 00:00,8637.63,8699.14,8637.63,8699.14,94087228440,8685.012,8663.837
'2016/03/17 00:00,8763.51,8826.84,8716.88,8734.54,1.09021E+11,8699.78,8676.112
'2016/03/18 00:00,8747.05,8810.71,8747.05,8810.71,1.17085E+11,8720.694,8692.828
'2016/03/21 00:00,8826.16,8840.75,8747.59,8812.7,82842148945,8733.654,8708.143
'2016/03/22 00:00,8806.02,8814.37,8713.24,8785.68,86236077085,8768.554,8720.28
'2016/03/23 00:00,8777.88,8814.5,8734.55,8766.09,81721454185,8781.944,8733.478
'2016/03/24 00:00,8745.42,8765.96,8676.87,8743.38,79350405300,8783.712,8741.746
'2016/03/25 00:00,8758.14,8765.62,8699.89,8704.97,59132759615,8762.564,8741.629
'2016/03/28 00:00,8713.72,8737.86,8676.03,8690.45,66974813185,8738.114,8735.884
'2016/03/29 00:00,8687.06,8711.11,8585.71,8617.35,78994994365,8704.448,8736.501
'2016/03/30 00:00,8624.93,8744.47,8624.93,8737.04,87599922850,8698.638,8740.291
'2016/03/31 00:00,8757.22,8803.91,8695.08,8744.83,93844030380,8698.928,8741.32
'2016/04/01 00:00,8700.38,8704.53,8628.94,8657.55,72137693220,8689.444,8726.004
'2016/04/06 00:00,8605.16,8605.16,8496.89,8513.3,96542325575,8654.014,8696.064
'2016/04/07 00:00,8523.25,8529.44,8436.54,8490.25,83342053340,8628.594,8666.521
'2016/04/08 00:00,8464.78,8546.31,8452.05,8541.5,77798146940,8589.486,8644.062
'2016/04/11 00:00,8518.96,8568.44,8476.57,8562.59,67411666290,8553.038,8625.983
'2016/04/12 00:00,8561.21,8613.56,8520.14,8531.18,80616244945,8527.764,8608.604
'2016/04/13 00:00,8562.79,8653.08,8561.9,8652.08,90142798140,8555.52,8604.767
'2016/04/14 00:00,8684.93,8719.15,8653.84,8667.71,81637620880,8591.012,8609.803
'2016/04/15 00:00,8634.23,8700.39,8613.25,8700.39,78255233180,8622.79,8606.138
'2016/04/18 00:00,8681.8,8686.98,8650.13,8666.01,64359945910,8643.474,8598.256
'2016/04/19 00:00,8701.75,8743.35,8627.29,8633.72,80336333220,8663.982,8595.873
'2016/04/20 00:00,8649.09,8695.22,8502.55,8514.48,95450183320,8636.462,8595.991
'2016/04/21 00:00,8549.14,8568.65,8508.92,8568.65,74735854010,8616.65,8603.831
'2016/04/22 00:00,8560.21,8580.33,8501.03,8535.75,78552582510,8583.722,8603.256
'2016/04/25 00:00,8541.14,8560.28,8513.73,8560.28,55381527240,8562.576,8603.025
'2016/04/26 00:00,8556.37,8622.42,8554.55,8581.57,61216078720,8552.146,8608.064
'2016/04/27 00:00,8561.37,8597.64,8537.03,8563.05,66955403630,8561.86,8599.161
'2016/04/28 00:00,8586.92,8595.99,8456.38,8473.87,74650505670,8542.904,8579.777
'2016/04/29 00:00,8424.04,8424.04,8352.23,8377.9,76226173645,8511.334,8547.528
'2016/05/03 00:00,8362.35,8363.59,8268.41,8294.12,78227133710,8458.102,8510.339
'2016/05/04 00:00,8282.52,8285.96,8153.57,8185.47,80787093960,8378.882,8465.514
'2016/05/05 00:00,8182.05,8207.98,8122.34,8167.96,74298975175,8299.864,8430.862
'2016/05/06 00:00,8169.54,8170.68,8104.16,8146.43,82699475510,8234.376,8388.64
'2016/05/09 00:00,8156.65,8177.36,8106.13,8131.83,74694462775,8185.162,8348.248
'2016/05/10 00:00,8119.71,8168.13,8075.58,8156.29,68807542125,8157.596,8307.849
'2016/05/11 00:00,8182.92,8204.51,8115.44,8135.56,78298565195,8147.614,8263.248
'2016/05/12 00:00,8122.78,8162.44,8105.49,8108.05,67884233215,8135.632,8217.748
'2016/05/13 00:00,8095.93,8095.93,7999.98,8053.69,89164975740,8117.084,8175.73
'2016/05/16 00:00,8035.21,8091.48,8003.93,8067.6,62487464810,8104.238,8144.7
'2016/05/17 00:00,8081.89,8151.2,8047.31,8140.48,65209755715,8101.076,8129.336
'2016/05/18 00:00,8115.61,8159.68,8061.26,8159.68,64708425265,8105.9,8126.757
'2016/05/19 00:00,8159.93,8166.96,8067.33,8095.98,60100280195,8103.486,8119.559
'2016/05/20 00:00,8108.68,8165.98,8080.65,8131.26,57540667555,8119,8118.042
'2016/05/23 00:00,8150.38,8356.96,8119.71,8344.44,90071548225,8174.368,8139.303
'2016/05/24 00:00,8329.69,8354.62,8298,8300.66,62851135040,8206.404,8153.74
'2016/05/25 00:00,8352.84,8417.27,8352.84,8396.2,78929409590,8253.708,8179.804
'2016/05/26 00:00,8400.89,8410.74,8376.6,8394.12,64080130940,8313.336,8208.411
'2016/05/27 00:00,8415.59,8463.61,8415.59,8463.61,66649110475,8379.806,8249.403
'2016/05/30 00:00,8476.62,8563.4,8462.15,8535.87,76824743320,8418.092,8296.23
'2016/05/31 00:00,8532.21,8545.73,8488.9,8535.59,1.13862E+11,8465.078,8335.741
'2016/06/01 00:00,8516.08,8603.63,8514.12,8597.16,75658334210,8505.27,8379.489
'2016/06/02 00:00,8598.47,8635.03,8553.54,8556.02,77590329180,8537.65,8425.493
'2016/06/03 00:00,8565.18,8601.05,8559.77,8587.36,63788215960,8562.4,8471.103
'2016/06/04 00:00,8582.6,8594.35,8570.69,8591.57,29764353440,8573.54,8495.816
'2016/06/06 00:00,8605.15,8664.12,8557.68,8597.11,61030265890,8585.844,8525.461
'2016/06/07 00:00,8622.21,8692.73,8621.46,8679.9,82613708250,8602.392,8553.831
'2016/06/08 00:00,8704.66,8754.82,8690.59,8715.48,84516930795,8634.284,8585.967
'2016/06/13 00:00,8634.24,8634.24,8520.21,8536.22,80203095730,8624.056,8593.228
'2016/06/14 00:00,8513.51,8577.31,8503.42,8576.12,62249226005,8620.966,8597.253
'2016/06/15 00:00,8566.43,8608.29,8524.55,8606.37,71556276085,8622.818,8604.331
'2016/06/16 00:00,8583.19,8584.67,8476.84,8494.14,69536103820,8585.666,8594.029
'2016/06/17 00:00,8538.28,8607.16,8538.28,8568.08,71327485895,8556.186,8595.235
'2016/06/20 00:00,8612.26,8642.15,8604.81,8625.92,59943042990,8574.126,8599.091
'2016/06/21 00:00,8633.21,8684.85,8627.4,8684.85,68707633300,8595.872,8608.419
'2016/06/22 00:00,8675.12,8716.25,8653.04,8716.25,70129765735,8617.848,8620.333
'2016/06/23 00:00,8706.08,8711.21,8662.78,8676.68,59190355205,8654.356,8620.011
'2016/06/24 00:00,8684.53,8691.3,8374.26,8476.99,1.21652E+11,8636.138,8596.162
'2016/06/27 00:00,8406.29,8468.66,8386.27,8458.87,63074613985,8602.728,8588.427
'2016/06/28 00:00,8438.76,8505.51,8396.01,8505.51,72788614945,8566.86,8581.366
'2016/06/29 00:00,8530.37,8609.23,8530.37,8586.56,81485438245,8540.922,8579.385
'2016/06/30 00:00,8615.46,8666.58,8583.77,8666.58,91933820795,8538.902,8596.629
'2016/07/01 00:00,8692.48,8755.62,8680.53,8738.24,86125210930,8591.152,8613.645
'2016/07/04 00:00,8728.32,8782.38,8712.12,8760.58,69654338970,8651.494,8627.111
'2016/07/05 00:00,8738.41,8747.06,8693.76,8716.07,62207601525,8693.606,8630.233
'2016/07/06 00:00,8673.53,8673.53,8569.15,8575.75,78319409485,8691.444,8616.183
'2016/07/07 00:00,8605.38,8653.7,8605.38,8640.91,62991424900,8686.31,8612.606
'2016/07/11 00:00,8728.23,8795.8,8728.23,8786.47,97292612605,8695.956,8643.554
'2016/07/12 00:00,8794.73,8841.46,8794.3,8841.46,97425913975,8712.132,8681.813
'2016/07/13 00:00,8847.04,8865.42,8800.17,8857.75,97282670095,8740.468,8717.037
'2016/07/14 00:00,8837.76,8877.31,8818.26,8866.36,83315136845,8798.59,8745.017
'2016/07/15 00:00,8857.15,8949.85,8857.15,8949.85,1.01378E+11,8860.378,8773.344
'2016/07/18 00:00,8952.61,9008.21,8952.61,9008.21,92670012805,8904.726,8800.341
'2016/07/19 00:00,9018.8,9034.87,8972.83,9034.87,94743645790,8943.408,8827.77
'2016/07/20 00:00,9013.52,9034.13,8969.19,9007.68,93647366840,8973.394,8856.931
'2016/07/21 00:00,9010.22,9075.89,9009.79,9056.56,99153700825,9011.434,8905.012
'2016/07/22 00:00,9055.17,9060.15,9004.24,9013.14,80048499720,9024.092,8942.235
'2016/07/25 00:00,9030.36,9085.91,8916.05,8991.67,77030727740,9020.784,8962.755
'2016/07/26 00:00,8983.55,9024.79,8960.48,9024.79,75714337200,9018.768,8981.088
'2016/07/27 00:00,9058.19,9084.9,9042.14,9063.39,94576789240,9029.91,9001.652
'2016/07/28 00:00,9060.48,9081.4,9015.35,9076.64,87190678240,9033.926,9022.68
'2016/07/29 00:00,9066.37,9071.51,8984.41,8984.41,78054950760,9028.18,9026.136
'2016/08/01 00:00,9008.74,9080.71,9008.74,9080.71,77539953640,9045.988,9033.386
'2016/08/02 00:00,9081.06,9086.42,9052.71,9068.76,73260155660,9054.782,9036.775
'2016/08/03 00:00,9000.82,9033.95,8948.4,9001.71,69720814515,9042.446,9036.178
'2016/08/04 00:00,9009.29,9035.25,8972.31,9024.71,72723564475,9032.06,9032.993
'2016/08/05 00:00,9025.76,9101.71,9023.23,9092.12,82598279580,9053.602,9040.891
'2016/08/08 00:00,9123.07,9153.99,9104.43,9150.26,82352953020,9067.512,9056.75
'2016/08/09 00:00,9154,9168.34,9127.63,9155.08,78809671680,9084.776,9069.779
'2016/08/10 00:00,9160.94,9200.42,9131.63,9200.42,79369405990,9124.518,9083.482
'2016/08/11 00:00,9168.7,9187.18,9063.81,9131.83,92437003040,9145.942,9089.001
'2016/08/12 00:00,9135.34,9173.72,9135.34,9150.39,84591396760,9157.596,9105.599
'2016/08/15 00:00,9152.36,9162.02,9117.26,9148.51,77321269925,9157.246,9112.379
'2016/08/16 00:00,9146.09,9165.58,9082.34,9110.36,83174956240,9148.302,9116.539
'2016/08/17 00:00,9121.18,9133.07,9073.27,9117.7,78939151260,9131.758,9128.138
'2016/08/18 00:00,9104.88,9128.8,9093.51,9122.5,77690598325,9129.892,9137.917
'2016/08/19 00:00,9139.69,9175.13,9034.27,9034.27,82047661440,9106.668,9132.132
'2016/08/22 00:00,9004.68,9012.72,8928.33,8981.81,68486648495,9073.328,9115.287
'2016/08/23 00:00,8987.07,9046.3,8986.76,9030.93,64896458655,9057.442,9102.872
'2016/08/24 00:00,9043.13,9054.76,9016.39,9017.38,60642263970,9037.378,9084.568
'2016/08/25 00:00,9034.47,9115.47,9031.34,9115.47,76167515870,9035.972,9082.932
'2016/08/26 00:00,9097.02,9131.72,9092.08,9131.72,64564641385,9055.462,9081.065
'2016/08/29 00:00,9117.53,9136.42,9027.35,9110.17,64825031070,9081.134,9077.231
'2016/08/30 00:00,9113.34,9134.37,9093.87,9110.56,68976186840,9097.06,9077.251
'2016/08/31 00:00,9122.19,9130.76,9044.5,9068.85,85501618550,9107.354,9072.366
'2016/09/01 00:00,9055.73,9069.13,8980.21,9001.15,79138031130,9084.49,9060.231
'2016/09/02 00:00,9015.63,9038.48,8958.81,8987.55,78500998065,9055.656,9055.559
'2016/09/05 00:00,9032.38,9100.05,9032.38,9090.13,62396400090,9051.648,9066.391
'2016/09/06 00:00,9102.83,9181.85,9098.6,9181.85,75179652050,9065.906,9081.483
'2016/09/07 00:00,9202.23,9278.88,9202.23,9259.07,86896182315,9103.95,9105.652
'2016/09/08 00:00,9241.95,9273.57,9224.89,9262.89,76197640070,9156.298,9120.394
'2016/09/09 00:00,9217.37,9217.37,9142.13,9164.88,66746751620,9191.764,9123.71
'2016/09/10 00:00,9084.81,9084.81,9025.53,9053.69,48346227820,9184.476,9118.062
'2016/09/12 00:00,9031.51,9031.51,8947.06,8947.06,75412847030,9137.518,9101.712
'2016/09/13 00:00,8983.95,9014.75,8885.55,8940.83,77817380840,9073.87,9088.91
'2016/09/14 00:00,8913.11,8965.32,8895.85,8902.3,84048328105,9001.752,9079.025
'2016/09/19 00:00,9003.41,9155.38,9003.41,9152.88,96987276375,8999.352,9095.558
'2016/09/20 00:00,9141.21,9173.46,9130.9,9161.58,68485199670,9020.93,9102.703
'2016/09/21 00:00,9141.92,9228.5,9133.16,9228.5,70931202775,9077.218,9107.368
'2016/09/22 00:00,9265.28,9290.76,9207.41,9235.26,70487207935,9136.104,9104.987
'2016/09/23 00:00,9240.25,9284.62,9228.66,9284.62,64477533085,9212.568,9107.16
'2016/09/26 00:00,9229.34,9229.34,9189.49,9194.52,53977990930,9220.896,9110.124
'2016/09/29 00:00,9241.61,9303.13,9238.49,9270.9,87881444890,9242.76,9131.845
'2016/09/30 00:00,9240.44,9240.65,9160.91,9166.85,72711142960,9230.43,9153.824
'2016/10/03 00:00,9219.52,9256.58,9212.38,9234.2,54755712110,9230.218,9183.161
'2016/10/04 00:00,9228.66,9287.77,9224.45,9287.77,60635260270,9230.848,9221.708
'2016/10/05 00:00,9260.69,9276.13,9244.41,9272.28,60024647220,9246.4,9233.648
'2016/10/06 00:00,9263.4,9284.31,9242.83,9284.31,61723636350,9249.082,9245.921
'2016/10/07 00:00,9289.66,9289.95,9249.06,9265.81,60762781095,9268.874,9249.652
'2016/10/11 00:00,9311.79,9327.71,9167.72,9219.82,88172148190,9265.998,9248.108
'2016/10/12 00:00,9201.55,9258.69,9166.58,9252.6,64720739920,9258.964,9244.906
'2016/10/13 00:00,9268.22,9285.05,9187.78,9219.17,71966065355,9248.342,9247.371
'2016/10/14 00:00,9198.26,9216.63,9149.87,9165.17,67063923800,9224.514,9236.798
'2016/10/17 00:00,9150.67,9182.67,9074.99,9176.22,60856743980,9206.596,9237.735
'2016/10/18 00:00,9175.07,9222.58,9157.4,9222.58,62497453645,9207.148,9236.573
'2016/10/19 00:00,9227.98,9298.87,9226.46,9283.99,72113879610,9213.426,9236.195
'2016/10/20 00:00,9288.49,9331.89,9279.15,9317.24,63596466730,9233.04,9240.691
'2016/10/21 00:00,9322.55,9348.09,9292.53,9306.57,74715226420,9261.32,9242.917
'2016/10/24 00:00,9333.94,9343.57,9308.53,9322.5,56760679685,9290.576,9248.586
'2016/10/25 00:00,9338.09,9399.97,9334.8,9385.65,64298950400,9323.19,9265.169
'2016/10/26 00:00,9355.66,9372.74,9338.84,9362.25,59438395065,9338.842,9276.134
'2016/10/27 00:00,9363.9,9370.32,9286.86,9299.55,66452247970,9335.304,9284.172
'2016/10/28 00:00,9307.39,9320.57,9276.71,9306.92,60865037100,9335.374,9298.347
'2016/10/31 00:00,9283.2,9314.34,9194.48,9290.12,58936560260,9328.898,9309.737
'2016/11/01 00:00,9272.3,9289.12,9236.82,9272.7,48773631590,9306.308,9314.749
'2016/11/02 00:00,9230.23,9230.23,9139.04,9139.04,63636178200,9261.666,9300.254
'2016/11/03 00:00,9126.29,9154.19,9067.27,9067.27,66739413835,9215.21,9275.257
'2016/11/04 00:00,9065.11,9098.88,9048.21,9068.15,52687894745,9167.456,9251.415
'2016/11/07 00:00,9102.97,9191.67,9102.97,9189.84,55214053835,9147.4,9238.149
'2016/11/08 00:00,9214.95,9230.2,9165,9217.43,57227837745,9136.346,9221.327
'2016/11/09 00:00,9252.27,9296.86,8926.6,8943.2,1.19E+11,9097.178,9179.422
'2016/11/10 00:00,9070.64,9179.18,9070.64,9152.18,88566683155,9114.16,9164.685
'2016/11/11 00:00,9067.65,9067.65,8949.38,8957.76,1.13259E+11,9092.082,9129.769
'2016/11/14 00:00,8955.27,8991.94,8879.69,8940.4,96859869580,9042.194,9094.797
'2016/11/15 00:00,8927.92,8981.05,8923.36,8931.03,79209136110,8984.914,9060.63
'2016/11/16 00:00,8955.76,9032.31,8955.76,8962.22,76872393520,8988.718,9042.948
'2016/11/17 00:00,8984.57,8998.23,8936.3,8995.26,63578325420,8957.334,9035.747
'2016/11/18 00:00,8991.5,9025.98,8958.22,9008.79,68434722775,8967.54,9029.811
'2016/11/21 00:00,9009.78,9049.76,8986.4,9041.11,62079087190,8987.682,9014.938
'2016/11/22 00:00,9058.58,9161.19,9058.58,9133.39,80454908970,9028.154,9006.534
'2016/11/23 00:00,9146.72,9202.72,9146.72,9178.23,74138413625,9071.356,9030.037
'2016/11/24 00:00,9164.84,9183.16,9137.56,9152.11,63261176990,9102.726,9030.03
'2016/11/25 00:00,9149.35,9191.34,9148.63,9159.07,58239982305,9132.782,9050.161
'2016/11/28 00:00,9167.33,9241.54,9167.33,9222.24,71274914620,9169.008,9078.345
'2016/11/29 00:00,9220.95,9249.06,9192.38,9192.38,74739367935,9180.806,9104.48
'2016/11/30 00:00,9196.09,9240.71,9189.62,9240.71,1.0073E+11,9193.302,9132.329
'2016/12/01 00:00,9245.55,9278.96,9241.78,9263.53,73972553940,9215.586,9159.156
'2016/12/02 00:00,9214.56,9214.56,9165.9,9189.49,74734291915,9221.67,9177.226
'2016/12/05 00:00,9194.46,9212.19,9138.64,9160.66,62164840670,9209.354,9189.181
'2016/12/06 00:00,9209.8,9280.65,9209.8,9250.77,70578755985,9221.032,9200.919
'2016/12/07 00:00,9279,9299.92,9247.5,9263.89,64730303125,9225.668,9209.485
'2016/12/08 00:00,9308.9,9376.41,9308.9,9375.86,89947517730,9248.134,9231.86
'2016/12/09 00:00,9383.07,9399.25,9366.86,9392.68,76756983055,9288.772,9255.221
'2016/12/12 00:00,9402.05,9430.34,9336.45,9349.94,73621581375,9326.628,9267.991
'2016/12/13 00:00,9361.97,9382.14,9342.56,9382.14,68989974000,9352.902,9286.967
'2016/12/14 00:00,9395.6,9413.13,9353.25,9368.52,66825464675,9373.828,9299.748
'2016/12/15 00:00,9337.21,9370.51,9309.79,9360.35,70710906800,9370.726,9309.43
'2016/12/16 00:00,9352.27,9379.75,9326.78,9326.78,77367692755,9357.546,9323.159
'2016/12/19 00:00,9316.06,9317.03,9237.98,9239.32,56781655040,9335.422,9331.025
'2016/12/20 00:00,9229.74,9258.69,9199.84,9242.41,59505981180,9307.476,9330.189
'2016/12/21 00:00,9234.94,9263.5,9204.26,9204.26,57784794900,9274.624,9324.226
'2016/12/22 00:00,9204.29,9209.72,9118.75,9118.75,57746219750,9226.304,9298.515
'2016/12/23 00:00,9112.33,9128.83,9078.64,9078.64,52556593710,9176.676,9267.111
'2016/12/26 00:00,9088.99,9127.74,9083.28,9110.54,31542762680,9150.92,9243.171
'2016/12/27 00:00,9120.88,9132.05,9100.83,9109.27,33434030375,9124.292,9215.884
'2016/12/28 00:00,9120.9,9203.56,9120.9,9201.4,46578246750,9123.72,9199.172
'2016/12/29 00:00,9172.39,9196.02,9149.16,9153.09,52020843640,9130.588,9178.446
'2016/12/30 00:00,9186.3,9259.09,9186.3,9253.5,56183518870,9165.56,9171.118
'2017/01/03 00:00,9252.56,9273.65,9235.95,9272.88,45288325270,9198.028,9174.474
'2017/01/04 00:00,9279.52,9299.62,9266.03,9286.96,55928790690,9233.566,9178.929
'2017/01/05 00:00,9282.56,9358.42,9282.45,9358.14,76001964700,9264.914,9194.317
'2017/01/06 00:00,9371.41,9381.11,9351.25,9372.22,69272541650,9308.74,9219.664
'2017/01/09 00:00,9376.48,9404.9,9328.19,9342.42,63848136710,9326.524,9246.042
'2017/01/10 00:00,9344.19,9353.6,9319.45,9349.64,59705497800,9341.876,9269.952
'2017/01/11 00:00,9370.17,9384,9333.49,9345.74,72693686170,9353.632,9293.599
'2017/01/12 00:00,9356.12,9430.58,9356.12,9410.18,75193440145,9364.04,9314.477
'2017/01/13 00:00,9373.7,9387.68,9352.08,9378.83,68595120170,9365.362,9337.051
'2017/01/16 00:00,9356.54,9359.01,9281.21,9292.33,57257322620,9355.344,9340.934
'2017/01/17 00:00,9301.96,9354.53,9294.68,9354.53,57007828750,9356.322,9349.099
