date,費半_開盤價,費半_最高價,費半_最低價,費半_收盤價,費半_SMA5,費半_SMA10
'2013/10/14 00:00,493.95,501.79,493.72,500.98,493.354,494.0981818
'2013/10/15 00:00,500.41,502.13,496.12,496.5,495.29,494.6136364
'2013/10/16 00:00,497.04,501.95,497,501.58,498.584,495.1418182
'2013/10/17 00:00,497.94,505.41,496.41,505.09,500.306,496.05
'2013/10/18 00:00,504.5,506.77,502.27,506.44,502.118,497.1990909
'2013/10/21 00:00,507.09,508.48,505.97,508.04,503.53,498.1372727
'2013/10/22 00:00,507.77,508.75,504.28,507.12,505.654,499.2309091
'2013/10/23 00:00,497.16,497.16,487.72,490.11,503.36,499.53
'2013/10/24 00:00,493.86,496.33,493.14,494.15,501.172,500.3518182
'2013/10/25 00:00,495.82,496.84,494.34,496.3,499.144,500.3354545
'2013/10/28 00:00,496.31,500.26,495.41,499.49,497.434,500.5272727
'2013/10/29 00:00,501.54,507.07,501.54,507.04,497.418,501.0781818
'2013/10/30 00:00,507.39,508.75,502.33,504.33,500.262,501.79
'2013/10/31 00:00,505.39,510.18,505.04,507.09,502.85,502.2909091
'2013/11/01 00:00,507.93,509.29,503.57,505.4,504.67,502.3190909
'2013/11/04 00:00,506.25,506.36,503.57,504.68,505.708,502.1590909
'2013/11/05 00:00,501.39,505.07,498.75,503.13,504.926,501.7127273
'2013/11/06 00:00,504.71,505.08,501.77,504.91,505.042,501.5118182
'2013/11/07 00:00,503.98,504.2,494.44,495.2,502.664,501.9745455
'2013/11/08 00:00,496.09,500.99,493.46,500.98,501.78,502.5954545
'2013/11/11 00:00,499.71,501.3,497.82,500.4,500.924,502.9681818
'2013/11/12 00:00,499.21,503.88,499.07,503.61,501.02,503.3427273
'2013/11/13 00:00,501.43,508.13,500.7,508,501.638,503.43
'2013/11/14 00:00,506.64,507.41,504.62,505.39,503.676,503.5263636
'2013/11/15 00:00,507.22,509.47,503,508.94,505.268,503.6945455
'2013/11/18 00:00,508.84,509.71,503.26,504.22,506.032,503.5872727
'2013/11/19 00:00,503.67,504.93,497.3,497.88,504.886,502.9690909
'2013/11/20 00:00,498.49,499.82,494.3,495.63,502.412,502.2872727
'2013/11/21 00:00,497.43,504.52,497.1,504.23,502.18,502.2254545
'2013/11/22 00:00,502.98,505.1,502.01,504.61,501.314,503.0809091
'2013/11/25 00:00,505.04,505.31,500.65,504.01,501.272,503.3563636
'2013/11/26 00:00,505.22,509.3,504.63,508.32,503.36,504.0763636
'2013/11/27 00:00,506.36,510.22,505.14,510.01,506.236,504.6581818
'2013/11/29 00:00,510.38,512.45,509.78,510.25,507.44,504.8627273
'2013/12/02 00:00,510.44,512.07,508.78,509.4,508.398,505.2272727
'2013/12/03 00:00,508.38,512.89,508.08,511.2,509.836,505.4327273
'2013/12/04 00:00,509.07,512.28,505.21,508.77,509.926,505.8463636
'2013/12/05 00:00,509.3,511.91,508.53,509.95,509.914,506.9436364
'2013/12/06 00:00,515.74,517.04,514.4,515.63,510.99,508.7618182
'2013/12/09 00:00,516.62,518.97,516.06,516.8,512.47,509.9045455
'2013/12/10 00:00,516.33,517.89,513.9,515.34,513.298,510.88
'2013/12/11 00:00,514.9,516.84,509.84,510.17,513.578,511.44
'2013/12/12 00:00,510.18,511.2,505.56,505.84,512.756,511.2145455
'2013/12/13 00:00,507.54,508.54,504.3,505.52,510.734,510.8063636
'2013/12/16 00:00,512.02,515.11,511.87,512.15,509.804,510.9790909
'2013/12/17 00:00,512.19,518.71,512.19,517.18,510.172,511.6863636
'2013/12/18 00:00,516.72,521.19,509.64,521.07,512.352,512.5836364
'2013/12/19 00:00,519.88,519.88,515.58,517.78,514.74,513.4027273
'2013/12/20 00:00,518.08,523.6,517.92,522.09,518.054,514.5063636
'2013/12/23 00:00,524.13,527.1,523.8,526.64,520.952,515.5072727
'2013/12/24 00:00,526.75,529.53,526.72,528.35,523.186,516.5572727
'2013/12/26 00:00,529.82,530.96,528.53,529.83,524.938,517.8745455
'2013/12/27 00:00,531.25,531.58,529.42,529.96,527.374,519.6736364
'2013/12/30 00:00,529.64,532.18,529.32,531.57,529.27,522.0127273
'2013/12/31 00:00,533.03,535.79,532.65,535.03,530.948,524.6954545
'2014/01/02 00:00,530.67,530.75,525.95,527.75,530.828,526.1136364
'2014/01/03 00:00,526.91,528.27,524.46,526.68,530.198,526.9772727
'2014/01/06 00:00,527.1,527.1,522.88,523.77,528.96,527.2227273
'2014/01/07 00:00,525.15,528.29,524.48,527.43,528.132,528.1
'2014/01/08 00:00,532.04,535.89,530.24,535.76,528.278,529.3427273
'2014/01/09 00:00,535.73,536.19,529.58,531.49,529.026,529.7836364
'2014/01/10 00:00,533.36,534.69,531.35,533.7,530.43,530.27
'2014/01/13 00:00,533.11,534.89,526.26,527.66,531.208,530.0727273
'2014/01/14 00:00,529.15,540.14,529.1,539.61,533.644,530.95
'2014/01/15 00:00,541.27,545.75,541.24,544.21,535.334,532.0990909
'2014/01/16 00:00,543.19,544.16,540.1,541.05,537.246,532.6463636
'2014/01/17 00:00,538.42,541.99,536.9,538.14,538.134,533.5909091
'2014/01/21 00:00,540.64,541.76,537.19,541.5,540.902,534.9381818
'2014/01/22 00:00,541.04,547.92,540.24,547.48,542.476,537.0936364
'2014/01/23 00:00,544.06,544.43,538.56,541.49,541.932,538.3718182
'2014/01/24 00:00,538.9,539.32,528.56,528.89,539.5,537.7472727
'2014/01/27 00:00,529.87,531.49,522.28,525.27,536.926,537.1818182
'2014/01/28 00:00,523.78,528.66,522.26,527.54,534.134,536.6218182
'2014/01/29 00:00,524.03,529.93,523.91,525.14,529.666,536.3927273
'2014/01/30 00:00,529.89,533.33,527.61,531.96,527.76,535.6972727
'2014/01/31 00:00,525.57,531.63,525.47,529.18,527.818,534.3309091
'2014/02/03 00:00,528.14,529.2,516.43,517.46,526.256,532.1863636
'2014/02/04 00:00,518.02,519.12,515.32,518.34,524.416,530.3863636
'2014/02/05 00:00,516.5,520.69,512.72,518.46,523.08,528.2918182
'2014/02/06 00:00,519.9,527.8,519.63,526.67,522.022,526.4
'2014/02/07 00:00,529.58,535.61,526.96,535.31,523.248,525.8381818
'2014/02/10 00:00,534.78,538.5,534.35,538.04,527.364,526.67
'2014/02/11 00:00,538.48,546.23,538.25,544.86,532.668,528.4509091
'2014/02/12 00:00,545.92,550.34,545.87,549.48,538.872,530.4454545
'2014/02/13 00:00,547.17,556.04,546.34,556.02,544.742,533.2527273
'2014/02/14 00:00,555.13,559.89,553.44,559.12,549.504,535.7218182
'2014/02/18 00:00,558.97,560.92,556.23,560.45,553.986,538.5645455
'2014/02/19 00:00,558.92,562.59,558.38,560.02,557.018,542.4336364
'2014/02/20 00:00,560.76,564.69,559.34,564.06,559.934,546.59
'2014/02/21 00:00,565.33,566.26,559.86,561.21,560.972,550.4763636
'2014/02/24 00:00,563.14,567.16,562.85,563.37,561.822,553.8127273
'2014/02/25 00:00,563.98,564.34,557.83,560.54,561.84,556.1063636
'2014/02/26 00:00,562.31,568.24,562.26,564.29,562.694,558.4927273
'2014/02/27 00:00,563.68,565.11,560.25,564.22,562.726,560.2527273
'2014/02/28 00:00,564.3,565.99,559.76,563.83,563.25,561.5572727
'2014/03/03 00:00,566.77,570.51,566.73,569.78,564.532,562.8081818
'2014/03/04 00:00,566.77,570.85,566.73,570.13,566.45,563.8090909
'2014/03/05 00:00,569.93,572.58,568.91,571.3,567.852,564.7954545
'2014/03/06 00:00,572.46,575.54,570.63,575.02,570.012,566.1590909
'2014/03/07 00:00,576.86,577.64,572.57,574.39,572.124,567.0981818
'2014/03/10 00:00,574.1,575.76,570.82,573.22,572.812,568.19
'2014/03/11 00:00,574.63,576.32,568.57,570.08,572.802,568.8
'2014/03/12 00:00,568.7,575.01,566.01,574.92,573.526,570.1072727
'2014/03/13 00:00,576.2,577.97,562.29,565.14,571.55,570.1845455
'2014/03/14 00:00,564.97,567.63,562.15,562.48,569.168,570.0263636
'2014/03/17 00:00,565.53,571.24,565.53,569.5,568.424,570.5418182
'2014/03/18 00:00,569.62,577.47,569.05,577.19,569.846,571.2154545
'2014/03/19 00:00,577.03,580.85,573.18,576.69,570.2,571.8118182
'2014/03/20 00:00,576.02,587.69,575.78,587.63,574.698,573.2963636
'2014/03/21 00:00,589.4,590.11,580.89,582.54,578.71,573.98
'2014/03/24 00:00,583.98,585.64,575.46,579.85,580.78,574.4763636
'2014/03/25 00:00,583.27,587.67,581.16,584.33,582.208,575.4863636
'2014/03/26 00:00,587.94,591.11,577.83,577.84,582.438,576.1918182
'2014/03/27 00:00,577.57,580.02,572.01,573.32,579.576,576.0463636
'2014/03/28 00:00,574.83,582.19,574.44,577.48,578.564,577.1681818
'2014/03/31 00:00,580.83,588.4,580.69,586.74,579.942,579.3736364
'2014/04/01 00:00,589.52,595.91,588.85,595.91,582.258,581.7745455
'2014/04/02 00:00,596.24,597.22,592.02,594.94,585.678,583.3881818
'2014/04/03 00:00,598.05,601.4,593.2,595.93,590.2,585.1372727
'2014/04/04 00:00,600.41,600.69,578.37,579.19,590.542,584.37
'2014/04/07 00:00,577.21,582.59,570.68,573.91,587.976,583.5854545
'2014/04/08 00:00,574.87,581.9,574.38,581.18,585.03,583.7063636
'2014/04/09 00:00,585.28,588.08,581.15,587.72,583.586,584.0145455
'2014/04/10 00:00,587.08,588.45,568.81,569.15,578.23,583.2245455
'2014/04/11 00:00,563.77,571.5,559.22,560.34,574.46,582.0445455
'2014/04/14 00:00,564.75,567.93,559.65,565.02,572.682,580.9118182
'2014/04/15 00:00,565.96,570.5,558.71,569,570.246,579.2990909
'2014/04/16 00:00,568.38,568.46,559.66,567.9,566.282,576.7527273
'2014/04/17 00:00,571.15,581.41,570.85,578.41,568.134,575.25
'2014/04/21 00:00,581.73,583.87,576.11,583.48,572.762,574.1181818
'2014/04/22 00:00,583.54,590.58,583.54,589.11,577.58,575.02
'2014/04/23 00:00,589.3,590.95,586.91,588.43,581.466,576.34
'2014/04/24 00:00,590.95,593.39,584.11,591.64,586.214,577.2909091
'2014/04/25 00:00,584.56,584.82,571.13,572.19,584.97,575.8790909
'2014/04/28 00:00,574.87,577.02,560.73,568.55,581.984,575.8245455
'2014/04/29 00:00,571.51,574.27,567.78,572.99,578.76,576.9745455
'2014/04/30 00:00,571.67,575.97,570,575.97,576.268,577.97
'2014/05/01 00:00,576.39,581.15,572.2,573.86,572.712,578.4118182
'2014/05/02 00:00,575.08,578.14,572.44,575.49,573.372,579.1018182
'2014/05/05 00:00,572.56,577.22,570.09,575.94,574.85,578.8772727
'2014/05/06 00:00,576.85,579.13,573.12,573.48,574.948,577.9681818
'2014/05/07 00:00,574.73,575.91,568.92,573.99,574.552,576.5936364
'2014/05/08 00:00,573.11,585.8,571.42,577.83,575.346,575.63
'2014/05/09 00:00,576.36,577.54,571.83,575.97,575.442,574.2054545
'2014/05/12 00:00,579.14,586.99,578.87,586.48,577.55,575.5045455
'2014/05/13 00:00,586.97,588.04,581.61,581.88,579.23,576.7163636
'2014/05/14 00:00,580.13,582.13,576.48,576.8,579.792,577.0627273
'2014/05/15 00:00,576.41,576.75,565.59,570,578.226,576.52
'2014/05/16 00:00,571.33,576.72,569.32,576.02,578.236,576.7163636
'2014/05/19 00:00,576.58,583.37,576.06,582.05,577.35,577.3127273
'2014/05/20 00:00,581.36,583.52,575.67,578.58,576.69,577.5527273
'2014/05/21 00:00,580.56,583.36,578.68,581.81,577.692,578.31
'2014/05/22 00:00,582.12,586.54,582.12,584.3,580.552,579.2472727
'2014/05/23 00:00,584.78,590.08,583.3,589.91,583.33,580.3454545
'2014/05/27 00:00,592.29,597.1,591.99,597.08,586.336,582.2645455
'2014/05/28 00:00,597.56,599.13,594.52,597.66,590.152,583.2809091
'2014/05/29 00:00,598.9,601.07,597.74,598.96,593.582,584.8336364
'2014/05/30 00:00,600.03,600.68,597.37,599.59,596.64,586.9054545
'2014/06/02 00:00,603.19,604.57,597.63,602.84,599.226,589.8909091
'2014/06/03 00:00,601.6,608.92,601.38,608.43,601.496,592.8372727
'2014/06/04 00:00,606.71,611.82,606.43,611.14,604.192,595.4818182
'2014/06/05 00:00,611,615.77,608.76,614.3,607.26,598.7290909
'2014/06/06 00:00,617.01,618.49,615.26,617.25,610.792,601.9509091
'2014/06/09 00:00,618.56,621.81,617.4,618.44,613.912,605.0545455
'2014/06/10 00:00,617.35,620.46,615.91,620.26,616.278,607.8136364
'2014/06/11 00:00,621.54,625.91,620.27,623.48,618.746,610.2136364
'2014/06/12 00:00,622.08,625.48,618.98,621.35,620.156,612.3672727
'2014/06/13 00:00,627.8,629.4,623.89,627.49,622.204,614.9609091
'2014/06/16 00:00,627.47,632.17,626.43,630.93,624.702,617.81
'2014/06/17 00:00,630.05,636.59,629.95,635.5,627.75,620.7790909
'2014/06/18 00:00,636.04,636.31,628.25,633.2,629.694,623.0309091
'2014/06/19 00:00,633.8,634.04,629.7,633.98,632.22,625.1072727
'2014/06/20 00:00,634.54,635.52,632.82,635.42,633.806,627.0272727
'2014/06/23 00:00,635.59,635.96,632.61,633.13,634.246,628.4709091
'2014/06/24 00:00,633.08,637.91,627.1,628.5,632.846,629.3854545
'2014/06/25 00:00,626.94,631.65,624.28,630.87,632.38,630.35
'2014/06/26 00:00,630.05,630.79,623.74,628.28,631.24,630.7863636
'2014/06/27 00:00,627.27,629.5,625.68,629.27,630.01,631.5063636
'2014/06/30 00:00,631.04,636.45,630.6,635.93,630.57,632.2736364
'2014/07/01 00:00,638.23,647.31,638.22,644.71,633.812,633.5263636
'2014/07/02 00:00,644.22,647.32,643.77,645.78,636.794,634.4609091
'2014/07/03 00:00,648.67,651.42,648.52,650.55,641.248,636.0381818
'2014/07/07 00:00,650.65,651.11,645.11,646.1,644.614,637.14
'2014/07/08 00:00,645.13,646.17,636.66,642.64,645.956,637.7963636
'2014/07/09 00:00,642.59,647.19,639.5,646.56,646.326,639.0172727
'2014/07/10 00:00,636.91,646.36,635.16,643.47,645.864,640.3781818
'2014/07/11 00:00,643.93,645.27,641.15,643.88,644.53,641.5609091
'2014/07/14 00:00,647.66,648.59,644.43,646.12,644.534,643.1827273
'2014/07/15 00:00,646.51,648.43,638.53,644.44,644.894,644.5618182
'2014/07/16 00:00,650.17,652.28,648.12,651.76,645.934,646.0009091
'2014/07/17 00:00,644.44,645.36,634.01,635.32,644.304,645.1472727
'2014/07/18 00:00,637.85,644.13,636.11,643.44,644.216,644.9345455
'2014/07/21 00:00,641.87,646.51,641.53,645.02,643.996,644.4318182
'2014/07/22 00:00,647.72,650.71,646.35,649.35,644.978,644.7272727
'2014/07/23 00:00,645.52,645.63,634.26,634.45,641.516,643.9827273
'2014/07/24 00:00,633.75,634.71,628.57,629.13,640.278,642.3981818
'2014/07/25 00:00,623.44,623.44,614.85,616.65,634.92,639.96
'2014/07/28 00:00,617.33,617.39,608.42,616,629.116,637.4254545
'2014/07/29 00:00,617.13,620.5,614.43,614.43,622.132,634.5445455
'2014/07/30 00:00,619.87,622.39,616.69,620.6,619.362,632.3772727
'2014/07/31 00:00,612.7,615.3,605.1,607.55,615.046,628.3581818
'2014/08/01 00:00,608.09,613.45,604.54,609.76,613.668,626.0345455
'2014/08/04 00:00,610.23,613.95,606.54,612.29,612.926,623.2027273
'2014/08/05 00:00,608.99,612.1,603.05,605.31,611.102,619.5927273
'2014/08/06 00:00,602.73,611.5,601.75,607.71,608.524,615.8072727
'2014/08/07 00:00,610.61,611.46,597.67,599.38,606.89,612.6190909
'2014/08/08 00:00,601.92,606.65,600.27,606.23,606.184,610.5372727
'2014/08/11 00:00,608.76,615.42,608.76,612.02,606.13,610.1163636
'2014/08/12 00:00,610.8,613.7,606.3,611.32,607.332,609.6909091
'2014/08/13 00:00,612.61,617.19,612.45,616.95,609.18,609.92
'2014/08/14 00:00,617.26,619.3,616.3,618.26,612.956,609.7072727
'2014/08/15 00:00,623.9,627.22,617.51,624.6,616.63,611.2572727
'2014/08/18 00:00,625.84,627.53,622.74,627.47,619.72,612.8672727
'2014/08/19 00:00,628.16,632.22,628.07,631.47,623.75,614.6109091
'2014/08/20 00:00,631.09,637.43,631.08,636.62,627.684,617.4572727
'2014/08/21 00:00,636.12,639.52,635.3,639.11,631.854,620.3118182
'2014/08/22 00:00,639.45,642.38,636.97,639.72,634.878,623.9790909
'2014/08/25 00:00,643.14,643.22,636.26,637.25,636.834,626.7990909
'2014/08/26 00:00,638.16,639.78,636.7,637.55,638.05,629.12
'2014/08/27 00:00,637.88,639.02,634.55,638.57,638.44,631.5972727
'2014/08/28 00:00,636.44,640.96,634.34,640.49,638.716,633.7372727
'2014/08/29 00:00,645.06,647.16,642.55,645.25,639.822,636.1909091
'2014/09/02 00:00,645.98,646.41,639.53,642.53,640.878,637.8209091
'2014/09/03 00:00,644.46,646.67,641.83,644.08,642.184,639.3309091
'2014/09/04 00:00,645.01,650.55,644.02,645.72,643.614,640.6263636
'2014/09/05 00:00,646.42,651.28,645.3,651.24,645.764,641.9554545
'2014/09/08 00:00,650.58,656.03,650.01,652.5,647.214,643.1727273
'2014/09/09 00:00,650.92,653.13,645.54,646.49,648.006,643.7881818
'2014/09/10 00:00,646.62,648.02,642.39,646.54,648.498,644.6327273
'2014/09/11 00:00,643.4,648.14,641.46,648.14,648.982,645.5954545
'2014/09/12 00:00,646.69,646.84,638.47,639.89,646.712,645.7154545
'2014/09/15 00:00,640.37,641.24,631.89,632.24,642.66,644.9654545
'2014/09/16 00:00,631.49,643.86,630.99,643.12,641.986,644.7718182
'2014/09/17 00:00,643.09,651.42,643.09,647.83,642.244,645.2536364
'2014/09/18 00:00,650.4,657.41,648.99,657.36,644.088,646.4609091
'2014/09/19 00:00,657.9,659.54,648.26,649.54,646.018,646.8081818
'2014/09/22 00:00,647.4,648.45,640.31,641.35,647.84,645.9090909
'2014/09/23 00:00,638.3,644.78,636.54,639.85,647.186,644.7590909
'2014/09/24 00:00,641.79,647.9,640.69,647.53,647.126,644.8536364
'2014/09/25 00:00,646.78,647.16,633.61,635.42,642.738,643.8427273
'2014/09/26 00:00,640.68,644.97,638.47,643.34,641.498,643.4063636
'2014/09/29 00:00,637.2,646.2,635.76,644.23,642.074,643.8009091
'2014/09/30 00:00,643.99,644.56,636.5,638.48,641.8,644.3681818
'2014/10/01 00:00,637.58,637.58,621.69,623.36,636.966,642.5718182
'2014/10/02 00:00,621.98,622.11,608.12,619.66,633.814,640.0109091
'2014/10/03 00:00,623.17,627.46,619.94,623.12,629.77,636.8981818
'2014/10/06 00:00,624.57,625.49,613.82,617.96,624.516,634.0272727
'2014/10/07 00:00,613.97,617.33,606.1,606.2,618.06,630.8318182
'2014/10/08 00:00,606.64,620.89,600.65,619.97,617.382,629.0245455
'2014/10/09 00:00,616.92,618.81,602.56,602.97,614.044,624.9736364
'2014/10/10 00:00,581.69,581.75,556.45,561.4,601.7,618.2445455
'2014/10/13 00:00,561.97,568.62,549.24,549.47,588.002,609.7109091
'2014/10/14 00:00,559.66,570.03,554.82,559.67,578.696,602.0236364
'2014/10/15 00:00,548.6,566.34,545.27,562.34,567.17,595.1018182
'2014/10/16 00:00,553.53,575.05,553.34,570.73,560.722,590.3172727
'2014/10/17 00:00,580.69,584.84,573.89,575.33,563.508,586.2872727
'2014/10/20 00:00,574,584.79,571.19,584.15,570.444,582.7445455
'2014/10/21 00:00,590.5,605.94,590.31,605.25,579.56,581.5890909
'2014/10/22 00:00,609.74,611.16,596.51,596.93,586.478,580.7463636
'2014/10/23 00:00,603.82,608.88,602.87,605.64,593.46,579.4436364
'2014/10/24 00:00,607.48,613.3,605.1,612.05,600.804,580.2690909
'2014/10/27 00:00,612.15,615.59,606.47,614.23,606.82,585.0718182
'2014/10/28 00:00,617.15,623.56,615.52,623.46,610.462,591.7981818
'2014/10/29 00:00,621.89,625.87,617.28,624.19,615.914,597.6636364
'2014/10/30 00:00,620.53,622.08,608.73,616.96,618.178,602.6290909
'2014/10/31 00:00,635.72,643.78,635.72,640.86,623.94,609.0045455
'2014/11/03 00:00,640.84,648.44,640.78,644.77,630.048,615.3172727
'2014/11/04 00:00,643.14,646.58,637.89,642.99,633.954,620.6663636
'2014/11/05 00:00,645.62,649.63,641.34,649.04,638.924,624.6472727
'2014/11/06 00:00,643.58,647.01,639.14,643.3,644.192,628.8627273
'2014/11/07 00:00,643.42,644.91,632.22,637.48,643.516,631.7572727
'2014/11/10 00:00,637.733,643.161,636.327,642.253,643.0126,634.503
'2014/11/11 00:00,641.486,643.225,638.282,640.433,642.5012,636.8850909
'2014/11/12 00:00,638.59,640.47,636.121,639.761,640.6454,638.367
'2014/11/13 00:00,642.244,646.402,637.68,639.798,639.945,639.7859091
'2014/11/14 00:00,638.604,645.928,635.205,645.564,641.5618,642.3862727
'2014/11/17 00:00,642.235,644.182,637.301,642.545,641.6202,642.5394545
'2014/11/18 00:00,642.321,656.445,642.317,654.768,644.4872,643.4483636
'2014/11/19 00:00,654.506,655.456,647.147,650.181,646.5712,644.1020909
'2014/11/20 00:00,645.919,656.661,644.357,656.271,649.8658,644.7594545
'2014/11/21 00:00,661.737,665.274,657.938,662.945,653.342,646.5453636
'2014/11/24 00:00,663.899,670.016,663.611,669.466,658.7262,649.4531818
'2014/11/25 00:00,671.185,672.216,668.357,669.355,661.6436,651.917
'2014/11/26 00:00,670.049,683.722,670.004,683.485,668.3044,655.8308182
'2014/11/28 00:00,685.024,687.71,681.347,685.741,674.1984,660.0108182
'2014/12/01 00:00,683.981,686.04,674.203,676.693,676.948,663.3649091
'2014/12/02 00:00,675.544,681.437,672.885,681.354,679.3256,666.6185455
'2014/12/03 00:00,684.102,696.207,684.1,695.278,684.5102,671.4124545
'2014/12/04 00:00,696.39,700.488,691.903,696.163,687.0458,675.1756364
'2014/12/05 00:00,697.171,703.116,696.479,703.116,690.5208,679.9879091
'2014/12/08 00:00,700.562,704.436,688.509,693.004,693.783,683.3272727
'2014/12/09 00:00,683.517,694.642,681.449,692.842,696.0806,686.0451818
'2014/12/10 00:00,690.001,693.556,678.554,679.968,693.0186,686.9999091
'2014/12/11 00:00,683.261,691.412,681.52,683.149,690.4158,688.2539091
'2014/12/12 00:00,676.857,681.703,671.185,671.328,684.0582,687.1487273
'2014/12/15 00:00,676.057,681.338,663.366,665.714,678.6002,685.3280909
'2014/12/16 00:00,661.725,675.233,660.235,661.297,672.2912,683.9284545
'2014/12/17 00:00,662.059,676.703,656.665,675.584,671.4144,683.4039091
'2014/12/18 00:00,685.715,688.123,681.289,688.123,672.4092,682.7534545
'2014/12/19 00:00,688.562,689.193,682.898,686.095,675.3626,681.8381818
'2014/12/22 00:00,689.446,697.32,688.832,696.681,681.556,681.2531818
'2014/12/23 00:00,699.372,702.167,694.966,695.321,688.3608,681.4638182
'2014/12/24 00:00,696.751,698.995,695.009,696.346,692.5132,681.7823636
'2014/12/26 00:00,698.065,699.777,695.914,696.997,694.288,683.3304545
'2014/12/29 00:00,696.187,696.623,692.429,695.076,696.0842,684.4147273
'2014/12/30 00:00,692.321,693.973,690.695,690.991,694.9462,686.2022727
'2014/12/31 00:00,693.626,696.816,686.501,686.871,693.2562,688.1256364
'2015/01/02 00:00,690.285,694.03,680.277,686.726,691.3322,690.4373636
'2015/01/05 00:00,683.567,684.838,673.427,673.587,686.6502,690.2558182
'2015/01/06 00:00,675.119,675.141,656.366,658.827,679.4004,687.5925455
'2015/01/07 00:00,660.419,668.22,658.747,665.266,674.2554,685.699
'2015/01/08 00:00,671.808,686.197,671.808,684.654,673.812,684.6056364
'2015/01/09 00:00,685.945,688.225,676.824,685.524,673.5716,683.715
'2015/01/12 00:00,680.923,681.397,668.5,671.824,673.219,681.4857273
'2015/01/13 00:00,677.954,685.289,661.908,665.579,674.5694,678.6295455
'2015/01/14 00:00,658.833,668.326,654.869,661.654,673.847,675.5911818
'2015/01/15 00:00,667.261,670.431,655.862,656.513,668.2188,672.4568182
'2015/01/16 00:00,654.416,664.615,651.58,663.859,663.8858,670.3648182
'2015/01/20 00:00,666.737,673.103,662.189,670.57,663.635,668.8960909
'2015/01/21 00:00,667.544,681.204,666.739,678.163,666.1518,669.3120909
'2015/01/22 00:00,676.502,682.908,664.924,682.484,670.3178,671.4627273
'2015/01/23 00:00,679.175,683.926,677.058,680.536,675.1224,672.8509091
'2015/01/26 00:00,677.559,683.495,674.212,682.391,678.8288,672.6451818
'2015/01/27 00:00,672.189,676.207,665.493,669.791,678.673,671.2149091
'2015/01/28 00:00,677.026,684.161,665.82,666.07,676.2544,670.6918182
'2015/01/29 00:00,662.812,669.016,654.403,666.631,673.0838,670.7874545
'2015/01/30 00:00,661.323,667.986,652.445,653.137,667.604,670.0131818
'2015/02/02 00:00,653.777,657.237,641.091,655.187,662.1632,669.8926364
'2015/02/03 00:00,657.754,667.132,656.822,666.933,661.5916,670.1720909
'2015/02/04 00:00,664.434,673.786,664.298,669.148,662.2072,670.0428182
'2015/02/05 00:00,671.771,675.779,668.144,675.69,664.019,669.818
'2015/02/06 00:00,676.039,682.018,670.022,671.845,667.7606,668.8508182
